hgnc_id	uniprot_id
HGNC:23052	Q96KC2
HGNC:31111	A6NH57
HGNC:13210	Q9H0F7
HGNC:697	Q15041
HGNC:18076	Q66PJ3
HGNC:16937	O75915
HGNC:24048	Q8N6S5
HGNC:25192	Q96BM9
HGNC:25564	Q9NVJ2
HGNC:23592	Q6T311
HGNC:22042	Q8N8L6
HGNC:24046	Q969Q4
HGNC:31709	Q5H913
HGNC:25419	Q3SXY8
HGNC:22974	Q8N4G2
HGNC:26798	Q8N8R7
HGNC:44201	P0DKL9
HGNC:25945	Q9NXU5
HGNC:27902	Q0P5N6
HGNC:24096	Q8IVW1
HGNC:32387	Q8IVW1
HGNC:17684	Q9NVT9
HGNC:23045	Q8NEN0
HGNC:30964	Q5W041
HGNC:25781	Q96C12
HGNC:25049	Q6NXE6
HGNC:26168	Q9H6L4
HGNC:24999	Q8IUR7
HGNC:20730	Q7Z3E5
HGNC:21706	Q8N2F6
HGNC:21099	Q5T9G4
HGNC:18073	Q9P291
HGNC:16869	Q7L311
HGNC:24065	Q9UH62
HGNC:28615	Q5H9R4
HGNC:25772	Q6P1M9
HGNC:26094	Q7L4S7
HGNC:34345	Q6PIY5
HGNC:49394	H3BNL8
HGNC:25788	Q5T2E6
HGNC:19846	Q86TY3
HGNC:32685	P0C7Q2
HGNC:17872	Q9H993
HGNC:700	P27540
HGNC:16876	Q9HBZ2
HGNC:703	Q92747
HGNC:704	O15143
HGNC:705	O15144
HGNC:706	O15145
HGNC:707	P59998
HGNC:708	O15511
HGNC:23366	Q9BPX5
HGNC:28782	Q7Z6K5
HGNC:16967	P56211
HGNC:16968	Q9UBL0
HGNC:710	P36575
HGNC:711	P49407
HGNC:712	P32121
HGNC:28633	Q8N5I2
HGNC:25225	Q8TBH0
HGNC:29263	Q96B67
HGNC:28087	Q8NCT1
HGNC:31407	A6NEK1
HGNC:713	P15289
HGNC:714	P15848
HGNC:717	P51689
HGNC:721	P54793
HGNC:24102	Q96EG1
HGNC:32488	Q5FYA8
HGNC:32521	Q5FYB1
HGNC:26286	Q5FYB0
HGNC:25239	Q6UWY0
HGNC:719	P51690
HGNC:723	P52961
HGNC:725	Q13508
HGNC:726	Q93070
HGNC:24049	Q96L15
HGNC:727	Q5T4W7
HGNC:29561	Q9H2C2
HGNC:728	O00192
HGNC:18060	Q96QS3
HGNC:17452	Q9HBK9
HGNC:735	Q13510
HGNC:18860	Q9NR71
HGNC:23456	P0C7U1
HGNC:2720	Q9ULH1
HGNC:2721	O43150
HGNC:14987	Q8TDY4
HGNC:16011	Q9Y576
HGNC:16012	Q96Q27
HGNC:16013	Q9Y575
HGNC:16009	Q9Y574
HGNC:17180	Q8WWX0
HGNC:17181	Q9NWX5
HGNC:17182	Q9H672
HGNC:17183	Q9H765
HGNC:17184	Q96DX5
HGNC:17185	Q8WXI3
HGNC:17186	Q8WXH4
HGNC:19763	Q8WXK4
HGNC:19765	Q8WXK3
HGNC:19766	A6NK59
HGNC:19767	Q8WXK1
HGNC:19768	Q96NS5
HGNC:19769	Q8WXJ9
HGNC:19770	Q6ZVZ8
HGNC:24268	Q8N9N2
HGNC:24103	Q9H1I8
HGNC:18697	Q8N3C0
HGNC:738	P50553
HGNC:739	Q99929
HGNC:740	Q9NQ33
HGNC:24311	Q6XD76
HGNC:33169	Q7RTU5
HGNC:53619	L0R819
HGNC:20995	Q9Y294
HGNC:20996	Q9NVP2
HGNC:742	P07306
HGNC:743	P07307
HGNC:19088	Q9NR48
HGNC:744	Q9UBL3
HGNC:100	P78348
HGNC:99	Q16515
HGNC:101	Q9UHC3
HGNC:21263	Q96FT7
HGNC:17537	Q9NY37
HGNC:745	P42127
HGNC:746	P04424
HGNC:750	P46597
HGNC:751	O95671
HGNC:753	P08243
HGNC:24910	Q9NWL6
HGNC:756	P45381
HGNC:33856	A6ND91
HGNC:20123	Q86U10
HGNC:757	Q12797
HGNC:27380	Q5U4P2
HGNC:30437	Q6ICH7
HGNC:19048	Q8IZT6
HGNC:14872	Q9BXN1
HGNC:26321	Q53RT3
HGNC:13825	Q9BZE9
HGNC:16448	Q7L266
HGNC:758	P00966
HGNC:25021	Q2TB18
HGNC:31704	Q6HA08
HGNC:773	O14525
HGNC:17021	O75129
HGNC:18318	Q8IXJ9
HGNC:23805	Q76L83
HGNC:29357	Q9C0F0
HGNC:1350	Q8WWH4
HGNC:25903	Q8NBU5
HGNC:30123	Q6PL18
HGNC:29230	Q9ULI0
HGNC:25567	Q9NVI7
HGNC:24007	Q5T9A4
HGNC:32151	Q5T2N8
HGNC:25752	Q96QE3
HGNC:21186	Q5SQI0
HGNC:779	Q86WG3
HGNC:782	O95260
HGNC:783	P18846
HGNC:784	P15336
HGNC:785	P18847
HGNC:786	P18848
HGNC:790	Q9Y2D1
HGNC:791	P18850
HGNC:2349	Q99941
HGNC:792	P17544
HGNC:20092	Q6VMQ6
HGNC:20397	Q5U623
HGNC:29028	Q2TAZ0
HGNC:20187	Q96BY7
HGNC:20962	Q9NT62
HGNC:16489	Q8WYN0
HGNC:20790	Q9Y4P1
HGNC:16040	Q96DT6
HGNC:20789	Q86TL0
HGNC:589	Q9H1Y0
HGNC:16935	O95352
HGNC:22408	Q7Z3C6
HGNC:21899	Q674R7
HGNC:20315	Q9H0Y0
HGNC:588	O94817
HGNC:29091	O75143
HGNC:19962	Q6ZNE5
HGNC:21498	Q676U5
HGNC:25464	Q8NAA4
HGNC:25679	Q9BSB4
HGNC:794	P31939
HGNC:11231	Q8WXF7
HGNC:24047	Q8NHH9
HGNC:24526	Q6DD88
HGNC:795	Q13315
HGNC:29034	O43313
HGNC:3033	P54259
HGNC:797	Q92858
HGNC:13907	Q8N100
HGNC:24126	Q96SQ7
HGNC:25609	Q32MH5
HGNC:25666	Q7L5A3
HGNC:798	O00244
HGNC:799	P05023
HGNC:800	P50993
HGNC:801	P13637
HGNC:14073	Q13733
HGNC:804	P05026
HGNC:805	P14415
HGNC:806	P54709
HGNC:808	Q9UN42
HGNC:811	O14983
HGNC:812	P16615
HGNC:813	Q93084
HGNC:814	P20020
HGNC:815	Q01814
HGNC:816	Q16720
HGNC:817	P23634
HGNC:13211	P98194
HGNC:29103	O75185
HGNC:819	P20648
HGNC:820	P51164
HGNC:823	P25705
HGNC:830	P06576
HGNC:833	P36542
HGNC:837	P30049
HGNC:838	P56381
HGNC:871	Q9UII2
HGNC:841	P05496
HGNC:842	Q06055
HGNC:843	P48201
HGNC:846	P56385
HGNC:848	P56134
HGNC:14247	O75964
HGNC:13213	Q7Z4Y8
HGNC:1188	P56378
HGNC:30889	Q96IX5
HGNC:840	P24539
HGNC:845	O75947
HGNC:847	P18859
HGNC:850	P48047
HGNC:868	Q15904
HGNC:18305	O75787
HGNC:851	P38606
HGNC:853	P15313
HGNC:854	P21281
HGNC:856	P21283
HGNC:18264	Q8NEY4
HGNC:13527	Q9Y5K8
HGNC:857	P36543
HGNC:18125	Q96A05
HGNC:16832	Q16864
HGNC:52392	A0A1B0GUX0
HGNC:864	O75348
HGNC:862	O95670
HGNC:18265	Q96LB4
HGNC:18303	Q9UI12
HGNC:865	Q93050
HGNC:18481	Q9Y487
HGNC:866	Q9HBG4
HGNC:861	Q99437
HGNC:855	P27449
HGNC:13724	P61421
HGNC:18266	Q8N8Y2
HGNC:863	O15342
HGNC:21723	Q8NHE4
HGNC:869	Q04656
HGNC:870	P35670
HGNC:13531	Q9Y2Q0
HGNC:13533	Q9NTI2
HGNC:3706	O43520
HGNC:13534	P98198
HGNC:13535	O60423
HGNC:13536	Q8TF62
HGNC:13540	O75110
HGNC:13541	O43861
HGNC:13542	O60312
HGNC:13543	O94823
HGNC:13549	Q9P241
HGNC:13552	P98196
HGNC:13553	Q9Y2G3
HGNC:13554	Q8NB49
HGNC:13816	P54707
HGNC:24215	Q9HD20
HGNC:30213	Q9NQ11
HGNC:24113	Q9H7F0
HGNC:25422	Q4VNC1
HGNC:31789	Q4VNC0
HGNC:29452	Q9Y6H3
HGNC:18803	Q5TC12
HGNC:18802	Q8N5M1
HGNC:27029	Q6P4H8
HGNC:882	Q13535
HGNC:24090	Q6UW56
HGNC:33499	Q8WXE1
HGNC:885	O75882
HGNC:29063	Q5VV63
HGNC:886	P46100
HGNC:10548	P54253
HGNC:33279	P0C7T5
HGNC:10555	Q99700
HGNC:31326	Q8WWM7
HGNC:7106	P54252
HGNC:24173	Q9H3M9
HGNC:10560	O15265
HGNC:22210	Q9ULK2
HGNC:28713	Q5T6C5
HGNC:25416	Q14CW9
HGNC:37931	Q96GX2
HGNC:32925	Q156A1
HGNC:10549	Q9UBB4
HGNC:890	Q13825
HGNC:28363	Q9H7T9
HGNC:891	Q9Y679
HGNC:11393	O14965
HGNC:24114	Q9NWT8
HGNC:11390	Q96GD4
HGNC:11391	Q9UQB9
HGNC:14262	Q8WXX7
HGNC:13509	Q9NQS1
HGNC:14188	O75366
HGNC:28994	Q8NBF6
HGNC:894	P01185
HGNC:30898	Q5T686
HGNC:895	P37288
HGNC:896	P47901
HGNC:897	P30518
HGNC:23252	Q58HT5
HGNC:23251	Q6E213
HGNC:26564	Q5T1B0
HGNC:903	O15169
HGNC:904	Q9Y2T1
HGNC:905	P30530
HGNC:910	P25311
HGNC:24002	Q9H6S1
HGNC:16432	O14977
HGNC:29957	Q96A70
HGNC:913	P20160
HGNC:914	P61769
HGNC:918	O75752
HGNC:28596	Q8NCR0
HGNC:916	Q9Y5Z6
HGNC:917	O43825
HGNC:919	O96024
HGNC:920	Q9Y2C3
HGNC:17978	Q96L58
HGNC:53652	A8MXE2
HGNC:921	Q9P2W7
HGNC:922	Q9NPZ5
HGNC:923	O94766
HGNC:20207	Q6Y288
HGNC:15629	Q9NY97
HGNC:13528	Q9Y2A9
HGNC:15683	Q9C0J1
HGNC:15684	Q9BYG0
HGNC:24141	Q6ZMB0
HGNC:18811	Q8NFL0
HGNC:24139	Q7Z7M8
HGNC:28714	Q6UX72
HGNC:21727	Q67FW5
HGNC:4117	Q00973
HGNC:24136	Q8NHY0
HGNC:24137	Q6L9W6
HGNC:26315	Q76KP1
HGNC:924	P15291
HGNC:925	O60909
HGNC:926	O60512
HGNC:927	O60513
HGNC:928	O43286
HGNC:929	Q9UBX8
HGNC:930	Q9UBV7
HGNC:15685	O43505
HGNC:24123	Q9UPM9
HGNC:28636	Q9BPU9
HGNC:14333	Q8WXS3
HGNC:932	Q14032
HGNC:25008	Q9NWV8
HGNC:1106	Q9NXR7
HGNC:933	P56817
HGNC:934	Q9Y5Z0
HGNC:935	O14867
HGNC:14078	Q9BYV9
HGNC:936	Q92934
HGNC:937	Q99933
HGNC:938	O95816
HGNC:939	O95817
HGNC:940	O95429
HGNC:941	Q9UL15
HGNC:13919	P46379
HGNC:942	Q13072
HGNC:15728	Q86Y29
HGNC:15730	Q86Y28
HGNC:29279	Q9P281
HGNC:29153	Q8TBE0
HGNC:947	Q9UQB8
HGNC:21649	Q9UHR4
HGNC:26203	Q6UXY1
HGNC:948	O94812
HGNC:949	Q16611
HGNC:30251	Q13145
HGNC:17397	O75531
HGNC:16172	Q9H503
HGNC:18233	Q8NDB2
HGNC:13450	Q8N9N5
HGNC:950	Q92560
HGNC:952	Q99728
HGNC:953	Q9BZE3
HGNC:954	Q9NY43
HGNC:955	Q9HBU1
HGNC:956	Q9UMQ3
HGNC:957	P80723
HGNC:958	Q16520
HGNC:25163	Q8N1L9
HGNC:28915	Q9NR55
HGNC:959	Q07812
HGNC:960	Q9NRL2
HGNC:961	Q9UIG0
HGNC:962	Q9UIF9
HGNC:963	Q9UIF8
HGNC:17868	Q96PG8|Q9BXH1
HGNC:28093	A8MTZ0
HGNC:17823	Q9BUW7
HGNC:19855	Q8ND07
HGNC:964	O75936
HGNC:966	Q8NFJ9
HGNC:967	Q9BXC9
HGNC:969	Q96RK4
HGNC:970	Q8N3I7
HGNC:18758	Q8IWZ6
HGNC:30000	Q3SYG4
HGNC:26291	Q8TAM1
HGNC:26648	Q6ZW61
HGNC:14422	Q8WY36
HGNC:6722	P50895
HGNC:23059	Q96GW7
HGNC:24131	Q9UHQ4
HGNC:16695	P51572
HGNC:971	P56945
HGNC:973	O75815
HGNC:974	O75363
HGNC:975	O75934
HGNC:14347	Q9H6U6
HGNC:14367	Q8TDM0
HGNC:976	P54687
HGNC:977	O15382
HGNC:978	Q9P287
HGNC:27050	Q7Z5W3
HGNC:983	P06276
HGNC:986	P12694
HGNC:987	P21953
HGNC:16902	O14874
HGNC:990	P10415
HGNC:991	Q16548
HGNC:992	Q07817
HGNC:995	Q92843
HGNC:993	Q9HD36
HGNC:994	O43521
HGNC:13787	Q9HB09
HGNC:17164	Q9BXK5
HGNC:16657	Q9BZR8
HGNC:33624	Q5TBC7
HGNC:998	P20749
HGNC:1001	P41182
HGNC:1002	Q8N143
HGNC:1004	Q4VC05
HGNC:1005	Q9BQE9
HGNC:1006	Q8WUZ0
HGNC:1008	O00512
HGNC:23688	Q86UU0
HGNC:989	O95999
HGNC:13221	Q9H165
HGNC:13222	Q9C0K0
HGNC:16863	Q9NYF8
HGNC:27413	A2AJT9
HGNC:13815	Q9HAY6
HGNC:18503	Q9BYV7
HGNC:20893	Q6W2J9
HGNC:25657	Q5H9F3
HGNC:1014	P11274
HGNC:1020	Q9Y276
HGNC:1027	Q02338
HGNC:32389	Q9BUT1
HGNC:1029	P46663
HGNC:1030	P30411
HGNC:1033	P23560
HGNC:13652	A6H8Y1
HGNC:24160	Q3B7T3
HGNC:1034	Q14457
HGNC:38606	A8MW95
HGNC:24163	Q9BUH8
HGNC:28509	Q8NDZ0
HGNC:23040	Q5T5X7
HGNC:23815	Q6ZU67
HGNC:25668	Q7L4P6
HGNC:20871	Q5SZJ8
HGNC:23514	Q8N7W2
HGNC:12703	O76090
HGNC:17107	Q8NFU1
HGNC:17105	Q8N1M1
HGNC:17106	Q8NFU0
HGNC:14562	O15155
HGNC:19348	Q9NYM9
HGNC:1036	Q9HBH7
HGNC:30933	Q9BXY8
HGNC:13388	Q00994
HGNC:25475	Q9NWD9
HGNC:27990	Q5H9J7
HGNC:17613	Q9NZS9
HGNC:1040	Q12934
HGNC:1041	Q13515
HGNC:1043	P02818
HGNC:1044	P21810
HGNC:35126	Q7RTU4
HGNC:22265	Q7RTS1
HGNC:11963	Q8NFJ8
HGNC:16093	Q8NDY6
HGNC:1046	O14503
HGNC:16617	Q9C0J9
HGNC:1047	Q93088
HGNC:1048	Q9H2M3
HGNC:19351	Q9H694
HGNC:1049	Q96G01
HGNC:17208	Q8TD16
HGNC:28095	Q6ZP65
HGNC:33584	A1A5D9
HGNC:4332	Q9NZM4
HGNC:21111	Q6AI39
HGNC:1050	P55957
HGNC:1051	Q13323
HGNC:1052	O00499
HGNC:1053	Q9UBW5
HGNC:1054	Q9NQY0
HGNC:590	Q13490
HGNC:591	Q13489
HGNC:593	O15392
HGNC:13516	Q9NR09
HGNC:13702	Q96CA5
HGNC:14878	Q96P09
HGNC:16034	Q86UB2
HGNC:48597	NA
HGNC:1055	P62952
HGNC:33495	Q8IZY5
HGNC:1057	P51451
HGNC:1058	P54132
HGNC:1059	Q13867
HGNC:14211	Q8WV28
HGNC:4200	P78537
HGNC:20984	Q6QNY1
HGNC:20914	Q6QNY0
HGNC:24206	Q9NUP1
HGNC:18561	Q8TDH9
HGNC:8549	Q9UL45
HGNC:26953	Q2LD37
HGNC:28960	Q14667
HGNC:21216	Q6BDS2
HGNC:29102	A0JNW5
HGNC:1062	P53004
HGNC:1063	P30043
HGNC:1065	Q9H2G9
HGNC:701	O00327
HGNC:18984	Q8WYA1
HGNC:19213	Q96MC5
HGNC:24132	Q96LC9
HGNC:1066	P35226
HGNC:1067	P13497
HGNC:1069	P12643
HGNC:18041	Q9NSY1
HGNC:1070	P12645
HGNC:1071	P12644
HGNC:1072	P22003
HGNC:1073	P22004
HGNC:1074	P18075
HGNC:21650	Q7Z5Y6
HGNC:1075	P34820
HGNC:20869	O95393
HGNC:1068	O95972
HGNC:24154	Q8N8U9
HGNC:1076	P36894
HGNC:1077	O00238
HGNC:1078	Q13873
HGNC:23505	Q14692
HGNC:26475	Q1RMZ1
HGNC:1079	P51813
HGNC:1081	Q01954
HGNC:30988	Q6ZN30
HGNC:1082	Q12981
HGNC:1083	Q12982
HGNC:1084	Q12983
HGNC:1085	O60238
HGNC:33769	P0C671
HGNC:16976	Q7Z465
HGNC:17173	Q9BWV1
HGNC:25114	Q96IK1
HGNC:31792	Q8NFC6
HGNC:28505	Q8IYS8
HGNC:1087	Q9UMX3
HGNC:24263	Q9Y3E2
HGNC:29488	Q9H3K6
HGNC:32479	Q9H3K6
HGNC:24415	Q53S33
HGNC:14273	Q8N9W6
HGNC:15519	Q14137
HGNC:24724	Q6PGQ7
HGNC:17950	Q969J3
HGNC:25939	Q96GS4
HGNC:23516	Q96B45
HGNC:37247	Q96FH0
HGNC:1093	P07738
HGNC:1094	Q86WA6
HGNC:1095	P17213
HGNC:15749	Q9NP55
HGNC:16203	Q96DR5
HGNC:16204	Q9BQP9
HGNC:16108	Q8TDL5
HGNC:16177	Q8N4F0
HGNC:16178	P59826
HGNC:16179	P59827
HGNC:16504	Q8NFQ5
HGNC:16503	Q8NFQ6
HGNC:1096	O95861
HGNC:26019	Q9NX62
HGNC:3581	Q12830
HGNC:13508	O14599
HGNC:25449	O14599
HGNC:18225	O14599
HGNC:1097	P15056
HGNC:1099	Q7Z569
HGNC:21701	Q6PJG6
HGNC:1100	P38398
HGNC:1101	P51587
HGNC:24185	P46736
HGNC:1102	O95696
HGNC:1103	P25440
HGNC:1104	Q15059
HGNC:24742	A0A1B0GUI7
HGNC:13575	O60885
HGNC:14310	Q9NPI1
HGNC:19874	Q9H0E9
HGNC:25818	Q9H8M2
HGNC:1105	Q58F21
HGNC:11551	Q92994
HGNC:17298	Q9HAW0
HGNC:1109	O95415
HGNC:14251	Q8WY22
HGNC:28309	Q6PL45
HGNC:2687	O60477
HGNC:13746	Q9C0B6
HGNC:22393	Q76B58
HGNC:20473	Q9BX63
HGNC:24170	Q8TDN6
HGNC:23057	Q8WUW1
HGNC:28153	Q0VDD7
HGNC:17262	Q9HCU9
HGNC:20512	Q5PSV4
HGNC:26512	Q5VW32
HGNC:14255	P55201
HGNC:14256	Q9ULD4
HGNC:1113	P32247
HGNC:18994	Q8TDC3
HGNC:11405	Q8IWQ3
HGNC:12760	Q9NSI6
HGNC:17342	Q6RI45
HGNC:15832	Q96G97
HGNC:25501	Q9NW68
HGNC:1116	P35613
HGNC:1117	Q9UPA5
HGNC:16512	Q8WZ55
HGNC:33906	Q075Z2
HGNC:18232	Q5W0U4
HGNC:1118	Q10588
HGNC:1119	Q10589
HGNC:20450	Q3C1V8
HGNC:17307	O14981
HGNC:1120	Q9H0C5
HGNC:15504	Q9BX70
HGNC:15854	Q9Y2F9
HGNC:19897	Q96KE9
HGNC:18269	Q9P203
HGNC:21019	Q5XKL5
HGNC:21228	Q96Q07
HGNC:21445	Q9BSF8
HGNC:26340	Q32M84
HGNC:33758	A6NE02
HGNC:37214	B2RXH4
HGNC:27145	C9JJ37
HGNC:1121	P35070
HGNC:1122	P43251
HGNC:1125	P20290
HGNC:30547	Q96K17
HGNC:1130	P62324
HGNC:1131	P78543
HGNC:1132	Q14201
HGNC:13862	Q9NY30
HGNC:1133	Q06187
HGNC:21087	Q7Z6A9
HGNC:1135	Q13410
HGNC:1136	Q7KYR7
HGNC:1137	Q8WVV5
HGNC:1138	O00481
HGNC:1139	P78410
HGNC:1140	O00478
HGNC:1142	Q9UIR0
HGNC:1143	Q6UXE8
HGNC:26131	Q6UX41
HGNC:24176	Q6UXG8
HGNC:1144	Q9Y297
HGNC:1148	O43683
HGNC:1149	O60566
HGNC:1151	O43684
HGNC:28199	Q9BRD0
HGNC:16405	O43709
HGNC:29629	P41223
HGNC:1152	Q8NE79
HGNC:1157	Q13895
HGNC:18380	Q7L1Q6
HGNC:18808	Q9Y6E2
HGNC:29911	Q13901
HGNC:24337	Q9NS00
HGNC:24338	Q96EU7
HGNC:51617	P0DN25
HGNC:15494	Q9H246
HGNC:19032	Q9BU76
HGNC:29876	Q9BWL3
HGNC:28795	Q9BV19
HGNC:24871	Q8N6N3
HGNC:30003	Q5VUE5
HGNC:26258	Q8WWF1
HGNC:26045	Q9BUN1
HGNC:29468	Q5T750
HGNC:26319	Q96LT6
HGNC:28547	Q8N0U7
HGNC:28250	Q6P1W5
HGNC:30435	Q5SVJ3
HGNC:29591	O95561
HGNC:26039	Q9NX04
HGNC:25565	Q9NSG2
HGNC:25873	Q9H7X2
HGNC:28667	Q9BW04
HGNC:24789	Q6ZSJ8
HGNC:26730	Q8N9H9
HGNC:25332	Q8NDD1
HGNC:32044	Q5JVX7
HGNC:24032	Q5VVC0
HGNC:26062	Q96HA4
HGNC:28344	Q8NEQ5
HGNC:25262	Q5SNV9
HGNC:27915	Q8IYL3
HGNC:28096	Q5T7R7
HGNC:25900	Q9H425
HGNC:28755	Q8IVY1
HGNC:26800	Q8TAB5
HGNC:34351	A1L170
HGNC:53426	A0A0U1RR37
HGNC:1241	P02745
HGNC:1242	P02746
HGNC:1243	Q07021
HGNC:1245	P02747
HGNC:24182	O75973
HGNC:24181	Q7Z5L3
HGNC:19359	Q5VWW1
HGNC:31416	Q86Z23
HGNC:14324	Q9BXJ1
HGNC:14325	Q9BXJ5
HGNC:14326	Q9BXJ4
HGNC:14346	Q9BXJ3
HGNC:14344	Q9BXJ0
HGNC:14343	Q9BXI9
HGNC:14342	Q9BXJ2
HGNC:31374	P60827
HGNC:28732	P0C862
HGNC:34072	B2RNN3
HGNC:32308	Q5T7M4
HGNC:1246	P00736
HGNC:21265	Q9NZP8
HGNC:1247	P09871
HGNC:1248	P06681
HGNC:1266	Q9Y426
HGNC:29000	O14523
HGNC:24564	Q4AC94
HGNC:33627	Q8NCU7
HGNC:33628	A6NLJ0
HGNC:29417	Q8TF44
HGNC:37210	B7Z1M9
HGNC:29062	Q86YS7
HGNC:14438	Q53TS8
HGNC:28436	Q8WU43
HGNC:25275	Q68DN1
HGNC:26056	Q9NWW7
HGNC:28772	Q9BVC5
HGNC:26324	Q96LR7
HGNC:33809	Q6UXQ4
HGNC:34353	Q2NKX9
HGNC:26799	Q8N8R5
HGNC:27418	A6NCS6
HGNC:26861	Q8N5S3
HGNC:34439	A8MZ97
HGNC:27017	Q3KRA6
HGNC:34349	A6NCI8
HGNC:34352	Q0P641
HGNC:34350	A6NN90
HGNC:25344	Q53S99
HGNC:28191	Q9BSF0
HGNC:49272	A0A1B0GVN3
HGNC:1318	P01024
HGNC:1319	Q16581
HGNC:25024	Q9HBI5
HGNC:24837	Q9UK00
HGNC:25320	Q8ND61
HGNC:28534	Q8N5N4
HGNC:26434	Q6P1S2
HGNC:28384	Q5JPI3
HGNC:25190	Q96BT1
HGNC:26255	Q5BVD1
HGNC:24771	Q6ZUJ4
HGNC:33731	A6NLC5
HGNC:40048	F5H4A9
HGNC:44666	H3BNL1
HGNC:53432	A0A1B0GTC6
HGNC:1323	P0C0L4
HGNC:1324	P0C0L5
HGNC:1325	P04003
HGNC:1328	P20851
HGNC:19225	Q8WVX3
HGNC:25274	Q53FE4
HGNC:25618	Q8IY42
HGNC:27025	Q8N1A6
HGNC:28386	Q96KX1
HGNC:26342	Q96LM5
HGNC:27320	Q504U0
HGNC:34346	A7E2U8
HGNC:34437	Q5BLP8
HGNC:33766	Q6ZRC1
HGNC:37264	C9J302
HGNC:27741	D6RIA3
HGNC:1331	P01031
HGNC:1338	P21730
HGNC:4527	Q9P296
HGNC:20656	Q8NC54
HGNC:25639	Q49AR2
HGNC:26746	Q7Z6I8
HGNC:24738	Q96MH7
HGNC:33768	Q6UWT4
HGNC:27026	Q569G3
HGNC:35121	A6NGY3
HGNC:37272	C9J3I9
HGNC:27753	A6NFR6
HGNC:40051	A6NC05
HGNC:1339	P13671
HGNC:13927	Q6UXA7
HGNC:19076	O95873
HGNC:20881	Q5T4I8
HGNC:20960	Q6P5S2
HGNC:20998	Q9GZU0
HGNC:21114	Q6UWU4
HGNC:21233	Q5T5N4
HGNC:21247	Q7Z4R8
HGNC:21288	Q5T0Z8
HGNC:21301	Q5SQH8
HGNC:21351	Q5SZD1
HGNC:21403	Q5TEZ5
HGNC:34431	Q5I0X4
HGNC:1346	P10643
HGNC:21703	Q9BPX7
HGNC:21722	Q8N865
HGNC:21724	Q8WU49
HGNC:22421	Q9BRJ6
HGNC:22247	Q8NEG2
HGNC:1352	P07357
HGNC:1353	P07358
HGNC:1354	P07360
HGNC:26104	Q9H7E9
HGNC:30905	Q49A92
HGNC:26345	Q96LL4
HGNC:32233	Q8NAV2
HGNC:32296	Q6P047
HGNC:25924	Q96K31
HGNC:33826	Q6P1X6
HGNC:44672	P0DMB2
HGNC:51258	P0DMQ9
HGNC:56305	A0A2R8Y2Y2
HGNC:1358	P02748
HGNC:19919	Q8NCR6
HGNC:23433	Q8IXQ3
HGNC:23570	Q8TAL5
HGNC:23677	Q5SZB4
HGNC:27037	Q5W0N0
HGNC:28337	Q96LT7
HGNC:24932	Q9NZ63
HGNC:28784	Q96MD7
HGNC:31418	Q5VYM1
HGNC:31455	Q5JTZ5
HGNC:31456	Q5TBE3
HGNC:27421	Q8N6V4
HGNC:23294	Q5T681
HGNC:28716	Q8IYJ2
HGNC:26973	Q711Q0
HGNC:28500	Q8WW14
HGNC:25822	Q9H8K7
HGNC:26563	Q96M02
HGNC:25880	Q9H7T3
HGNC:20304	Q8TEF2
HGNC:25707	Q5SQS8
HGNC:28693	Q8N4M7
HGNC:48677	A0A1B0GUT2
HGNC:1169	Q9NQ32
HGNC:13231	Q9P2W6
HGNC:1174	Q96F05
HGNC:28541	Q8N5U0
HGNC:30531	Q96A22
HGNC:30204	Q9H0W9
HGNC:16990	O00193
HGNC:28519	Q8NCR3
HGNC:28801	Q9H3H3
HGNC:25937	Q6IPW1
HGNC:26197	Q8N6T0
HGNC:34442	A6NJI1
HGNC:33788	Q6NUJ2
HGNC:34444	Q3C1V1
HGNC:38675	Q7Z7L8
HGNC:49544	A0A1B0GVM6
HGNC:51238	E9PRG8
HGNC:1184	Q9NQ89
HGNC:25322	Q8N999
HGNC:26846	Q86WS4
HGNC:24729	Q96LP6
HGNC:25719	Q96C57
HGNC:26665	Q8NA57
HGNC:28553	Q6X4T0
HGNC:26967	Q8IXR9
HGNC:29521	Q99622
HGNC:28726	Q5U649
HGNC:34452	A8MTZ7
HGNC:35164	Q8TAD7
HGNC:33790	Q8N812
HGNC:42693	A0A1B0GVH6
HGNC:53786	A0A1B0GUA9
HGNC:19834	Q4W4Y0
HGNC:19849	Q8N1H7
HGNC:20162	Q9H972
HGNC:20270	Q9NWQ9
HGNC:20346	Q9NPU4
HGNC:26385	Q8N769
HGNC:33795	Q8N912
HGNC:24497	Q6ZRI6
HGNC:28443	Q8WUR7
HGNC:29898	Q9C002
HGNC:34453	A6NNL5
HGNC:34489	A8K5M9
HGNC:26525	Q6P387
HGNC:26649	Q6UWD8
HGNC:23362	Q96GX8
HGNC:28479	Q8WTQ4
HGNC:30755	Q7Z2V1
HGNC:33755	Q6ZW13
HGNC:33754	Q6PH81
HGNC:28687	Q6UX73
HGNC:34455	A8MZG2
HGNC:26346	Q96LL3
HGNC:40033	Q9H693
HGNC:40031	A6NNT2
HGNC:28737	Q8IXM2
HGNC:29581	Q8WW18
HGNC:27568	Q2M2W7
HGNC:27900	Q0P5P2
HGNC:30173	Q9HAS0
HGNC:26831	Q8N4C9
HGNC:29601	Q9BSJ5
HGNC:33800	Q6ZQX7
HGNC:34492	A8MV24
HGNC:34490	Q6UX52
HGNC:34494	A8MU93
HGNC:37238	Q6ZR85
HGNC:53437	A0A1B0GUU1
